Comp,231,226,345,357,138,19,1639,1862,4807,342,109
Comt,1596,1820,2315,2059,2086,841,1647,1659,1794,1644,1301
Comtd1,196,186,213,253,213,109,82,105,109,113,86
Copa,3060,3366,3423,3523,2650,1552,4970,3167,5657,3983,3353
Copb1,1034,1071,1215,1155,934,548,1797,1097,2355,1884,1529
Copb2,1816,1990,2175,2295,1835,1047,3384,2284,3881,2938,2512
Cope,2557,2921,3093,2940,2843,1422,1706,1761,1908,1746,1461
Copg1,1619,1618,1756,1824,1482,939,1799,1249,2202,1861,1434
Copg2,439,515,482,465,459,225,824,479,1022,827,564
Coprs,363,420,384,373,335,201,167,177,227,148,167
Cops2,1616,1872,1873,1838,1809,895,3949,1844,4071,3489,2781
Cops3,1715,1850,2041,1971,1816,1007,2293,1988,2742,2089,1941
Cops4,1929,2144,2147,2233,2376,1050,2618,2267,3095,2278,2148
Cops5,2675,2841,2654,2938,3026,1411,2940,2396,3323,2571,2296
Cops6,2171,2538,2472,2750,2856,1100,2025,1797,2172,1739,1516
Cops7a,2017,2432,2516,2565,2243,982,2348,2481,3066,2328,2091
Cops7b,347,346,342,467,307,184,419,327,526,460,297
Cops8,1416,1627,1855,1905,1775,830,1733,1801,1879,1604,1520
Copz1,1157,1272,1398,1490,1403,583,1333,1256,1514,1143,1013
Copz2,832,896,1074,894,978,319,599,677,673,503,469
Coq10a,10644,11715,13169,12049,11557,5001,9441,11763,13247,9025,9111
Coq10b,383,347,412,559,992,592,642,676,1550,699,585
Coq2,1516,1353,1375,1465,1566,820,1334,1174,1545,1217,1099
Coq3,1011,1121,1225,1348,1122,583,1113,1313,1620,1258,988
Coq4,314,419,428,390,386,198,238,264,299,228,225
Coq5,3052,3013,3294,3955,4418,1744,3351,3108,5009,3009,3491
Coq6,901,971,967,1188,961,509,815,810,894,733,701
Coq7,3668,3994,3959,4703,3805,2144,2356,2307,2349,2036,1932
Coq9,7297,8122,8672,9895,8775,4561,9707,10237,11505,9337,8270
Corin,0,3,5,1,7,0,6,3,11,6,6
Coro1a,88,116,199,130,160,28,92,111,147,114,69
Coro1b,1041,1084,1359,1451,1401,468,1008,792,1273,1322,867
Coro1c,784,1012,1142,1107,1441,418,973,872,1363,1189,726
Coro2a,13,16,13,17,7,13,24,11,14,21,23
Coro2b,303,292,319,335,242,187,384,311,509,312,316
Coro6,5805,5213,4106,5741,3615,4444,10575,8443,13935,9324,8608
Coro7,314,354,315,391,285,169,397,202,335,401,246
Cort,1,1,0,1,0,0,0,1,0,0,1
Cotl1,234,295,427,445,417,105,307,292,457,369,213
Cox10,2309,2783,2945,3181,2685,1357,1671,1453,1866,1592,1441
Cox11,551,603,721,646,540,271,571,438,678,655,530
Cox14,2864,3152,3076,3280,3241,1193,1324,1741,1637,1199,1278
Cox15,930,900,942,840,685,562,1685,1037,1688,1411,1152
Cox16,43,44,31,38,40,22,29,44,35,29,21
Cox17,2149,2329,2521,2344,2406,1028,962,1380,982,915,838
Cox18,193,307,336,333,441,125,301,389,482,300,351
Cox19,2328,2259,2222,2359,2160,1066,1329,1159,1432,1033,980
Cox20,689,698,749,797,752,318,327,296,358,352,293
Cox4i1,31318,31227,34477,34885,36990,13686,18567,24740,20239,18570,17106
Cox4i2,195,199,276,315,296,60,115,67,116,179,93
Cox5a,21581,22600,23766,25448,25555,9877,14952,19526,16865,14213,13291
Cox5b,20762,21713,25248,25474,24871,10648,10017,13726,11058,9704,8861
Cox6a1,1732,1940,2453,2075,1906,839,937,1326,1199,1203,944
Cox6a2,38825,45009,46258,46527,49709,20489,17091,25849,20336,14204,16082
Cox6b1,15777,16764,19132,18408,20036,6836,8846,11758,9701,8213,7860
Cox6b2,22,40,64,36,37,14,21,40,35,38,16
Cox6c,21478,22949,25635,24581,23975,9960,10373,12415,11270,9631,8809
Cox7a1,9661,11205,12703,11573,12258,4149,3339,4900,3828,3665,3234
Cox7a2,7778,7843,8097,9319,8997,3710,3751,5600,4145,3829,3402
Cox7a2l,5183,5885,5701,5642,6996,1921,4624,5278,5077,4204,3859
Cox7b,16262,17856,18674,18871,19535,7789,8930,12351,10476,17399,7715
Cox7b2,0,1,0,0,0,0,0,0,0,0,0
Cox7c,12536,12107,13311,13093,13416,5250,6426,8231,6957,5775,5575
Cox8a,2726,3054,3464,3426,3128,1354,1410,2338,1890,1557,1558
Cox8b,13570,14116,15239,13571,15018,5120,4380,9109,5996,4607,4381
Cox8c,0,0,0,0,0,0,0,0,0,0,0
Cp,601,632,642,745,562,376,2161,1161,2757,1514,1647
Cpa1,0,0,1,3,0,2,1,0,0,2,1
Cpa2,2,4,1,0,0,0,1,1,1,2,1
Cpa3,9,16,52,47,54,7,48,148,198,125,45
Cpa4,0,1,0,0,7,3,3,0,4,6,0
Cpa5,1,2,3,1,3,3,7,3,4,7,3
Cpa6,0,0,1,0,0,0,0,0,1,0,0
Cpb1,1,7,1,0,0,0,3,1,3,2,3
Cpb2,0,0,0,0,0,0,0,0,0,0,0
Cpd,1332,1615,1725,2023,1529,694,4557,1698,4525,4180,2851
Cpe,3948,4530,4932,4462,4822,1674,5976,3938,6899,5263,4989
Cpeb1,272,250,274,278,299,204,443,204,425,275,242
Cpeb2,131,122,157,161,154,123,573,230,706,471,361
Cpeb3,904,864,790,902,896,887,2679,1026,2999,1873,1884
Cpeb4,1359,1058,1167,1337,960,715,4962,1896,7027,4278,3972
Cped1,475,382,409,477,313,245,1105,1090,1900,1399,859
Cphx1,0,0,0,0,0,0,0,0,0,0,0
Cphx2,0,0,0,0,0,0,0,0,0,0,0
Cplx1,1,3,2,4,1,1,1,11,5,1,2
Cplx2,152,174,218,257,224,53,156,94,174,176,79
Cplx3,0,0,0,0,0,1,0,0,0,0,0
Cplx4,0,0,0,0,0,0,0,1,0,0,0
Cpm,218,269,337,310,375,163,761,456,900,785,600
Cpn1,0,0,0,0,0,0,0,0,1,0,0
Cpn2,0,0,0,0,0,0,0,0,0,1,0
Cpne1,259,385,451,555,400,189,796,418,986,855,503
Cpne2,183,199,300,250,237,79,280,134,291,284,199
Cpne3,339,360,486,509,377,139,1176,388,1484,1307,816
Cpne4,0,2,0,0,0,0,1,4,2,1,1
Cpne5,5,2,5,4,2,0,5,6,2,7,10
Cpne6,4,4,6,9,0,1,6,3,3,7,2
Cpne7,37,30,34,64,64,36,16,6,14,25,19
Cpne8,255,227,334,336,247,139,320,175,334,295,223
Cpne9,3,2,2,1,1,0,0,0,0,2,1
Cpox,448,571,494,534,412,271,920,595,1188,765,755
Cpped1,998,1048,1121,1182,1129,606,1837,1303,1987,1768,1497
Cpq,390,486,569,553,460,199,773,763,1236,991,558
Cps1,0,0,1,0,0,0,1,0,3,0,0
Cpsf1,946,854,751,1017,730,685,1305,737,1355,1117,959
Cpsf2,672,775,868,840,863,394,1300,890,1527,1238,882
Cpsf3,786,854,848,924,703,496,835,692,1020,828,721
Cpsf3l,455,618,628,760,546,301,614,612,693,602,477
Cpsf4,259,313,307,344,265,152,264,194,270,268,218
Cpsf4l,0,1,0,0,0,0,0,1,1,0,0
Cpsf6,721,754,812,857,744,414,1519,791,2086,1434,1155
Cpsf7,1169,1031,885,1238,777,875,1716,998,1946,1393,1239
Cpt1a,404,593,641,773,462,242,1241,591,1330,1547,827
Cpt1b,21,12,7,20,6,12,35,16,18,13,32
Cpt1c,115,117,126,160,87,52,117,62,138,134,74
Cpt2,3169,3440,3369,3081,3158,1586,4385,4021,6232,4317,3859
Cptp,216,234,243,312,274,116,273,246,281,281,216
Cpvl,0,3,1,4,1,0,1,1,0,1,1
Cpxcr1,0,0,0,0,0,0,0,0,0,0,0
Cpxm1,94,147,248,181,187,39,397,294,486,623,215
Cpxm2,402,373,530,528,323,138,1226,1654,3350,580,394
Cpz,2,25,54,32,41,10,58,33,140,50,19
Cr1l,696,883,989,901,865,326,967,792,1320,1158,786
Cr2,1,0,1,1,0,0,0,0,0,1,0
Crabp1,3,7,9,8,6,0,0,11,7,1,0
Crabp2,10,17,22,14,18,5,5,11,7,6,2
Cracr2a,0,0,4,0,0,1,3,6,5,5,3
Cracr2b,494,434,500,586,471,185,323,156,269,333,223
Cradd,195,236,238,282,281,105,252,231,303,254,202
Cramp1l,576,415,428,539,403,357,708,346,767,604,399
Crat,13611,16118,15139,15579,17579,6837,18733,20469,25298,18992,17038
Crb1,0,0,0,1,0,0,2,4,2,0,0
Crb2,0,0,0,1,0,0,2,0,4,1,3
Crb3,84,85,62,32,91,52,21,31,35,43,44
Crbn,595,682,672,748,703,312,1971,1206,2292,1928,1331
Crcp,310,364,378,404,351,140,238,244,297,268,211
Crct1,0,0,0,0,0,0,0,0,0,0,0
Creb1,626,722,766,806,752,404,1055,553,1519,1116,874
Creb3,709,730,812,961,801,371,727,819,963,877,704
Creb3l1,285,421,598,554,340,126,540,388,878,519,313
Creb3l2,140,106,111,138,130,66,411,305,796,574,323
Creb3l3,2,3,6,0,0,2,1,0,8,3,0
Creb3l4,3,7,16,9,9,4,7,2,2,6,1
Creb5,73,77,84,69,118,84,129,115,195,208,65
Crebbp,1284,1387,1176,1532,1408,717,1327,797,1644,1153,847
Crebl2,84,72,49,59,92,28,228,180,301,250,228
Crebrf,472,474,420,508,429,262,1493,744,1952,1199,1245
Crebzf,650,579,594,732,401,498,1119,512,1237,825,746
Creg1,884,1018,1096,1138,1175,527,1722,1276,1834,1730,1189
Creg2,3,9,20,14,5,4,11,13,34,6,12
Creld1,1511,1763,1763,1714,1700,971,1362,1250,1710,1218,1278
Creld2,491,392,453,372,434,319,146,259,344,239,179
Crem,643,658,664,732,685,415,480,461,698,529,453
Crh,0,0,0,0,0,0,0,0,0,0,0
Crhbp,0,0,0,0,0,0,0,0,0,0,0
Crhr1,0,0,0,0,0,0,0,0,0,0,0
Crhr2,883,917,776,1159,1020,533,1367,1022,1374,1231,820
Crim1,841,1191,1202,1117,768,582,2665,1861,4151,2209,2840
Crip1,1426,1922,2568,1984,2332,786,659,1545,1371,895,853
Crip2,3143,3486,4366,4007,4217,1816,2536,2523,2972,2249,2071
Crip3,109,97,36,107,32,64,36,8,22,23,26
Cript,844,1007,1074,1099,1040,413,891,705,1048,855,648
Crisp1,0,0,0,0,0,0,0,0,0,0,0
Crisp2,0,0,0,0,0,0,0,0,0,0,0
Crisp3,0,0,0,0,0,0,0,0,0,0,0
Crisp4,0,0,0,0,0,0,0,0,0,0,0
Crispld1,147,167,195,167,112,22,289,304,797,289,144
Crispld2,668,1008,1284,1134,1269,435,1456,1216,2821,1773,860
Crk,1545,1729,1803,1988,1822,933,3052,2245,4091,3440,2402
Crkl,762,936,957,1078,713,460,1744,1285,2441,1812,1374
Crlf1,320,260,346,321,393,173,432,355,707,523,352
Crlf2,331,307,369,420,378,172,291,151,222,247,172
Crlf3,201,219,212,295,221,142,273,190,310,283,194
Crls1,596,653,660,686,659,315,758,506,909,632,518
Crmp1,9,13,16,22,16,8,5,4,5,5,3
Crnde,57,75,77,10,139,4,1,0,0,23,0
Crnkl1,799,654,548,683,554,387,1022,806,1256,909,691
Crnn,0,0,0,0,0,0,0,1,2,0,0
Crocc,97,92,66,107,88,60,94,29,86,111,51
Crot,495,584,614,628,489,357,1364,734,1371,1230,886
Crp,5,3,3,4,2,1,10,15,21,9,4
Crtac1,2,1,5,7,9,1,4,3,9,3,2
Crtam,2,2,0,5,2,0,2,17,12,22,2
Crtap,555,733,967,901,828,239,704,734,1171,893,547
Crtc1,258,291,318,363,267,142,470,288,569,459,278
Crtc2,664,676,577,800,595,356,829,625,815,781,620
Crtc3,465,507,587,656,692,240,800,518,1008,809,545
Crx,0,0,0,0,0,0,0,0,0,0,0
Crxos,0,0,0,0,0,0,0,0,1,0,0
Cry1,393,488,456,487,348,221,483,506,774,532,428
Cry2,608,594,582,782,911,458,1598,1149,1711,1043,1206
Cryaa,0,0,0,1,0,0,0,0,0,0,0
Cryab,94835,83094,80551,88275,114484,42466,41140,66729,56960,36933,32932
Cryba1,0,0,0,0,0,0,0,0,0,0,0
Cryba2,0,0,0,0,0,0,0,0,0,0,0
Cryba4,120,139,111,197,176,92,107,61,77,81,71
Crybb1,241,211,218,261,247,104,191,146,134,134,112
Crybb2,0,0,0,0,0,0,0,0,0,0,0
Crybb3,47,35,19,40,33,31,20,8,9,11,15
Crybg3,1121,1283,1039,1249,848,618,1396,713,1426,1078,1187
Cryga,0,0,0,0,0,0,0,0,0,0,0
Crygb,0,0,0,0,0,0,0,0,0,0,0
Crygc,0,0,0,0,0,0,0,0,0,0,0
Crygd,0,0,0,2,0,0,3,0,1,2,1
Cryge,0,0,0,0,0,0,0,0,0,3,0
Crygf,0,0,0,0,0,0,0,0,0,0,0
Crygn,0,3,1,1,0,0,0,0,0,0,0
Crygs,2,0,0,0,1,0,0,3,0,0,0
Cryl1,108,137,160,134,161,66,143,115,151,112,126
Crym,182,197,150,252,155,186,125,86,146,103,133
Cryz,297,474,469,434,431,202,460,429,676,339,424
Cryzl1,303,319,389,364,352,149,445,293,498,389,331
Cs,23120,23878,25168,25910,24136,12804,36445,28780,42351,35230,30271
Csad,391,380,415,443,332,224,389,300,460,330,252
Csdc2,135,126,110,138,117,74,276,191,326,239,156
Csde1,16847,18888,18582,18180,18336,8009,22023,12973,21087,16647,17409
Cse1l,1434,1459,1550,1602,1394,861,2937,1717,3547,2544,2083
Csf1,525,544,690,716,393,388,523,447,973,842,615
Csf1r,150,262,376,335,402,70,823,859,1433,1114,412
Csf2,1,0,0,0,0,0,0,0,0,0,0
Csf2ra,62,78,96,98,65,63,45,26,88,69,37
Csf2rb,45,76,93,73,97,82,148,92,136,164,101
Csf2rb2,58,72,127,74,76,91,107,47,119,152,102
Csf3,0,0,0,0,0,0,0,0,0,0,0
Csf3r,2,10,26,14,17,20,10,2,35,11,11
Csgalnact1,116,124,140,203,300,84,318,163,288,305,193
Csgalnact2,789,819,801,847,764,405,1620,691,1648,1491,1119
Csk,442,504,635,625,671,187,553,441,673,673,421
Csl,0,0,0,0,0,0,0,0,0,0,0
Csmd1,3,6,12,14,11,3,18,6,40,30,11
Csmd2,0,3,0,1,0,0,0,0,3,2,4
Csmd2os,0,0,0,0,0,0,0,0,0,0,0
Csmd3,0,0,0,0,0,0,0,0,5,0,1
Csn1s1,0,0,0,0,0,0,0,0,0,0,0
Csn1s2a,0,0,0,0,0,0,0,0,0,0,0
Csn1s2b,26,24,14,83,19,20,27,17,30,12,39
Csn2,0,0,0,0,0,0,0,0,0,0,0
Csn3,0,0,0,0,0,0,0,0,0,0,0
Csnk1a1,2514,2938,3065,2891,2546,1348,6022,4300,8398,5980,4931
Csnk1d,1795,1842,1821,2134,1950,948,3087,2420,3389,2842,1945
Csnk1e,1904,2200,2416,2511,2695,1209,1963,1519,1945,1531,1382
Csnk1g1,217,192,140,228,175,107,426,181,467,366,216
Csnk1g2,3192,3619,3608,3812,3861,1369,3296,2902,3595,2950,2529
Csnk1g3,855,912,1033,970,949,442,1587,967,1875,1159,1056
Csnk2a1,3849,4026,3854,4248,4096,1765,4705,3041,5547,3997,3832
Csnk2a2,407,440,457,488,443,256,513,412,534,446,406
Csnk2b,2855,2814,3143,3414,3061,1445,2061,2229,2509,1976,1764
Csnka2ip,0,0,0,1,0,0,0,0,0,0,0
Cspg4,935,793,971,1033,1138,380,1057,291,825,867,648
Cspg5,8,5,6,14,10,7,3,2,12,11,11
Cspp1,202,207,199,231,138,118,142,90,188,137,123
Csprs,4,4,3,3,1,0,9,1,5,6,1
Csrnp1,148,157,168,192,925,281,653,1283,1248,680,609
Csrnp2,84,86,103,114,59,46,109,85,128,166,79
Csrnp3,0,0,9,1,3,1,3,1,5,6,7
Csrp1,1127,1444,2311,1657,2771,486,2017,1658,2403,2372,1730
Csrp2,249,291,386,323,395,147,224,258,325,260,232
Csrp2bp,766,711,895,941,655,369,919,558,1012,910,804
Csrp3,28410,21716,17992,23074,27736,16908,15855,22761,17538,9625,9132
Cst10,0,0,0,0,0,0,0,0,0,0,0
Cst11,0,0,0,0,0,0,0,0,0,0,0
Cst12,0,0,0,0,0,0,0,0,0,0,0
Cst13,0,0,0,0,0,0,0,0,0,1,0
Cst3,5529,8431,10218,8562,8520,2693,6855,7422,8762,7023,5152
Cst6,614,634,681,624,524,233,213,288,259,227,227
Cst7,5,2,0,2,1,0,2,2,0,3,0
Cst8,0,0,0,0,0,0,0,0,0,0,0
Cst9,0,0,0,0,0,0,0,0,0,0,0
Csta1,0,0,0,0,0,0,1,0,0,0,0
Cstad,8,20,14,10,13,8,27,26,8,6,13
Cstb,286,453,433,356,374,188,255,278,292,223,145
Cstf1,617,570,595,721,705,332,866,669,853,757,626
Cstf2,445,451,492,632,451,254,629,378,901,735,469
Cstf2t,1043,1074,1003,1077,871,580,1463,1154,2484,1543,1634
Cstf3,324,358,331,350,290,180,336,218,480,399,258
Cstl1,1,2,0,0,1,0,1,0,1,1,0
Ctag2,0,0,0,0,0,0,0,0,0,0,0
Ctage5,1297,1244,1162,1496,1084,779,2212,1428,2535,1919,1727
Ctbp1,5071,5419,5634,5849,5297,2254,5526,4750,6426,5206,4447
Ctbp2,748,915,941,869,1008,419,725,527,1001,736,567
Ctbs,121,132,116,137,143,54,296,160,337,309,211
Ctc1,290,299,277,308,326,138,380,255,472,361,332
Ctcf,1613,1881,1815,1951,1530,783,1702,1070,2039,1553,1316
Ctcfl,8,8,6,9,3,3,12,5,13,5,2
Ctcflos,3,10,21,11,6,4,3,0,8,13,1
Ctdnep1,5813,6648,6768,7311,6772,3061,5745,5253,6041,5079,4461
Ctdp1,600,494,521,477,628,243,811,571,753,617,528
Ctdsp1,3466,3936,4264,4411,4376,1664,5358,4469,5615,5040,3972
Ctdsp2,4212,4390,4536,5420,4432,2136,10258,7232,11290,9962,6973
Ctdspl,343,336,384,398,399,158,636,388,701,579,441
Ctdspl2,195,253,246,250,245,145,688,262,822,747,450
Ctf1,334,344,357,351,378,155,547,480,651,453,413
Ctf2,0,0,0,0,0,0,0,0,0,0,0
Ctgf,915,1264,1297,1039,2717,783,4878,5469,11167,3808,1871
Cth,60,57,56,21,26,15,87,186,264,68,133
Cthrc1,88,91,176,157,41,9,149,162,250,278,47
Ctif,266,355,433,394,380,135,681,476,842,643,546
Ctla2a,635,730,956,1105,1262,527,813,596,917,1017,537
Ctla2b,121,131,177,258,231,93,109,135,138,237,80
Ctla4,50,67,35,63,44,70,48,11,68,36,21
Ctnna1,2833,3189,3600,3404,3162,1598,3799,2320,4460,3662,3374
Ctnna2,0,1,1,0,0,0,3,0,1,0,0
Ctnna3,301,311,201,437,214,207,440,285,375,357,271
Ctnnal1,475,458,752,582,460,289,622,345,743,599,622
Ctnnb1,7849,8978,9226,9298,7560,3659,11090,6771,12312,9323,8547
Ctnnbip1,1107,1353,1421,1438,1610,375,1181,776,991,1139,849
Ctnnbl1,358,385,444,445,440,220,537,359,501,417,451
Ctnnd1,2025,2055,2099,2639,2350,1095,3903,2290,4683,4072,2913
Ctnnd2,0,0,1,3,2,0,0,3,3,5,1
Ctns,337,310,361,405,274,280,499,334,602,419,492
Ctps,481,564,626,469,560,275,683,497,830,669,502
Ctps2,173,178,225,235,219,71,314,246,415,357,191
Ctr9,625,552,677,638,624,306,823,517,1117,755,670
Ctrb1,0,1,3,0,0,0,0,0,0,0,0
Ctrc,0,0,0,0,0,0,0,0,0,0,0
Ctrcos,0,0,0,0,0,0,0,0,0,0,0
Ctrl,10,3,4,6,4,5,1,4,2,0,5
Cts3,0,0,0,0,0,0,0,0,0,0,0
Cts6,0,0,0,0,0,0,0,0,0,0,0
Cts7,0,0,0,0,0,0,0,0,0,0,0
Cts8,0,0,0,0,0,0,0,0,0,0,0
Cts8-ps,0,0,0,0,0,0,0,0,0,0,0
Ctsa,2052,2273,2485,2525,2159,1191,2287,1875,2657,2411,1801
Ctsb,7365,8068,9324,9488,8531,3701,10668,9414,14464,12479,8693
Ctsc,95,212,299,204,192,55,390,278,611,563,326
Ctsd,8942,10018,11847,11178,10012,4389,14465,15823,18985,16911,12247
Ctse,3,5,9,15,5,4,19,9,37,29,6
Ctsf,514,587,637,604,662,254,1215,1055,1480,1223,902
Ctsg,0,3,1,0,3,0,0,2,0,0,1
Ctsh,252,312,455,392,347,153,481,380,840,470,366
Ctsj,0,0,0,0,0,0,0,0,0,0,0
Ctsk,215,283,487,395,352,70,704,657,1229,1021,282
Ctsl,3538,4939,6169,5043,5067,2129,7400,7827,10981,7309,7222
Ctsll3,0,0,0,0,0,0,0,0,0,0,0
Ctsm,0,0,0,0,0,0,0,0,0,0,0
Ctso,286,360,364,371,307,117,499,278,629,620,440
Ctsq,0,0,0,0,0,0,0,0,0,0,0
Ctsr,0,0,0,0,0,0,0,0,0,0,0
Ctss,87,100,187,91,165,25,225,345,490,332,192
Ctsw,0,5,0,4,4,0,2,0,0,1,1
Ctsz,1171,1404,1713,1644,1522,496,955,936,1366,1365,763
Cttn,1114,1092,1256,1345,1253,623,1711,1134,2066,1637,1267
Cttnbp2,53,52,76,47,34,27,68,28,106,98,38
Cttnbp2nl,285,404,466,417,805,166,876,491,1188,1341,775
Ctu1,75,98,106,108,96,39,108,54,135,89,101
Ctu2,331,364,320,358,372,153,294,240,337,284,233
Ctxn1,36,33,69,33,73,33,24,27,29,43,36
Ctxn2,0,0,0,0,0,0,0,0,0,0,0
Ctxn3,446,472,397,478,201,236,457,348,514,361,318
Cubn,4,2,7,10,6,2,11,6,14,4,11
Cuedc1,4671,5569,4437,4587,5558,2123,3537,2855,3582,2770,2831
Cuedc2,1552,1733,1965,1872,1915,826,1294,1151,1270,1163,1004
Cul1,2203,2248,2191,2469,2180,1290,3803,2433,4279,3135,2637
Cul2,1138,1208,1110,1220,983,616,1900,1208,2069,1683,1430
Cul3,2679,2759,3032,3029,2860,1429,5471,3047,5921,4740,4232
Cul4a,2169,2148,2095,2296,2069,1154,4035,2749,4613,3472,2962
Cul4b,422,427,454,438,447,187,1144,520,1338,1144,793
Cul5,1589,1653,1550,1854,1760,838,3292,1602,4085,3010,2530
Cul7,886,861,931,1004,992,400,1246,794,1248,1128,816
Cul9,421,365,325,598,278,341,819,291,657,420,472
Cuta,1260,1429,1545,1472,1644,611,665,838,756,666,641
Cutal,9,17,4,4,16,1,19,9,30,17,11
Cutc,298,345,437,320,332,187,473,294,397,338,270
Cux1,1925,2011,2189,2442,2094,1290,2906,1960,2954,2483,2073
Cux2,41,38,28,80,45,21,85,65,128,65,90
Cuzd1,26,29,20,45,27,18,18,27,44,17,33
Cwc15,1776,1954,2104,2267,2026,997,1675,1599,1781,1616,1278
Cwc22,4635,2405,2164,3196,287,2890,649,1826,4308,2160,370
Cwc25,494,607,525,688,534,312,445,345,620,442,351
Cwc27,511,539,524,484,476,244,406,342,482,391,284
Cwf19l1,167,171,137,181,131,96,168,157,212,172,167
Cwf19l2,1290,1553,1457,1503,1561,671,1805,979,2340,1664,1330
Cwh43,0,0,1,0,0,0,0,0,0,2,0
Cx3cl1,237,218,320,195,254,96,218,160,379,306,209
Cx3cr1,37,43,92,68,19,2,62,9,40,50,31
Cxadr,46,32,50,34,38,27,39,23,68,78,52
Cxcl1,21,6,18,30,14,26,11,5,15,4,6
Cxcl10,5,7,14,2,19,4,0,6,13,14,36
Cxcl11,112,80,59,93,138,80,66,21,62,27,62
Cxcl12,10160,11827,11150,11925,5375,3173,7766,5889,13437,11323,9698
Cxcl13,0,3,0,0,5,0,7,10,20,8,4
Cxcl14,793,1295,1349,1416,1524,454,1763,1848,2750,2293,1990
Cxcl15,0,0,0,0,0,0,0,0,0,0,0
Cxcl16,94,140,146,156,98,40,124,123,184,183,110
Cxcl17,0,3,0,0,0,0,4,0,3,1,4
Cxcl2,0,0,1,3,1,0,0,0,1,1,2
Cxcl3,0,0,0,0,0,0,0,0,0,0,0
Cxcl5,0,0,0,0,0,0,0,1,1,3,0
Cxcl9,71,59,86,82,167,35,31,12,38,84,244
Cxcr1,0,0,0,0,0,0,0,0,0,1,0
Cxcr2,5,13,16,8,8,2,3,11,11,6,1
Cxcr3,4,2,4,4,0,0,3,4,7,2,0
Cxcr4,242,155,235,222,158,96,184,178,193,172,121
Cxcr5,1,0,2,1,0,0,0,0,1,3,0
Cxcr6,2,0,3,3,0,0,1,1,2,1,1
Cxx1a,777,736,780,859,675,467,550,409,500,425,465
Cxx1b,1113,1202,1212,1281,1203,654,678,508,599,577,539
Cxx1c,205,242,265,265,216,64,152,126,197,226,121
Cxxc1,769,749,759,927,615,449,739,558,859,696,577
Cxxc4,81,90,79,68,36,17,84,21,53,62,34
Cxxc5,348,461,545,667,849,262,601,381,607,861,437
Cyb561,460,421,517,551,585,225,475,354,530,510,420
Cyb561a3,219,273,321,320,247,125,374,263,403,328,279
Cyb561d1,138,168,140,202,144,110,223,112,232,237,188
Cyb561d2,51,79,105,77,88,35,66,64,63,63,48
Cyb5a,533,767,991,810,897,297,690,683,735,698,506
Cyb5b,1208,1494,1700,1868,1824,850,2001,1202,2317,2563,1493
Cyb5d1,21,18,14,28,24,12,109,75,134,117,79
Cyb5d2,252,234,234,241,211,132,427,335,606,374,336
Cyb5r1,2040,2227,2157,2421,2445,1023,2965,2490,3276,2288,2347
Cyb5r2,9,6,22,10,4,1,8,6,16,5,5
Cyb5r3,2616,2960,3410,3202,2836,1126,1719,1230,1632,1548,1225
Cyb5r4,942,1039,958,1009,915,450,1131,855,1227,1078,877
Cyb5rl,102,109,85,140,107,45,205,193,202,135,127
Cyba,331,436,573,568,678,124,193,250,355,264,178
Cybb,68,65,107,110,163,15,149,131,286,224,90
Cybrd1,20,17,27,23,28,3,85,67,238,36,22
Cyc1,18476,21020,23076,25314,23952,9845,15056,17659,17301,15857,13529
Cycs,24808,27824,29456,29546,28782,12895,19556,18550,23003,21067,17011
Cyct,0,0,0,4,0,0,0,2,1,0,0
Cyfip1,853,972,1129,1027,937,504,1557,1045,1894,1652,1381
Cyfip2,972,822,594,643,500,696,951,632,1402,449,937
Cygb,662,848,1192,1038,1390,308,1173,982,1615,1484,837
Cyhr1,2935,3028,2911,3743,3177,1706,3148,2644,3303,2620,2345
Cylc1,0,0,0,0,0,0,0,0,0,0,0
Cylc2,0,0,0,0,0,0,0,0,0,0,0
Cyld,651,752,598,752,548,340,1267,540,1328,1010,842
Cym,2,1,4,3,1,0,5,1,2,1,0
Cyp11a1,1,1,5,3,12,3,6,2,13,12,10
Cyp11b1,0,0,0,0,0,0,0,0,0,0,0
Cyp11b2,0,0,0,0,0,0,0,0,0,0,0
Cyp17a1,0,0,0,0,1,0,0,0,0,1,0
Cyp19a1,0,0,0,0,0,0,1,0,0,0,0
Cyp1a1,0,11,10,10,14,3,24,5,12,4,20
Cyp1a2,0,0,0,0,0,0,0,0,0,0,0
Cyp1b1,5,13,39,9,8,10,130,37,72,128,57
Cyp20a1,126,122,171,135,139,48,232,180,286,270,154
Cyp21a1,3,8,3,17,6,0,4,0,3,23,2
Cyp24a1,0,0,0,0,0,0,0,0,0,0,0
Cyp26a1,1,0,0,2,3,2,3,4,6,3,0
Cyp26b1,817,1036,700,628,56,23,221,109,135,235,245
Cyp26c1,0,1,1,0,0,0,1,0,1,0,2
Cyp27a1,457,484,437,573,635,398,1669,839,1082,873,786
Cyp27b1,9,10,1,1,2,2,7,0,1,2,2
Cyp2a12,0,0,0,0,0,0,0,0,0,0,0
Cyp2a22,0,0,0,0,0,0,0,0,0,0,0
Cyp2a4,0,0,0,0,0,0,0,0,0,0,0
Cyp2a5,0,0,0,0,0,0,0,0,0,0,0
Cyp2ab1,1,5,17,9,10,0,1,9,6,20,5
Cyp2b10,2,0,1,1,0,0,7,7,25,0,13
Cyp2b13,0,0,0,0,0,0,0,0,0,0,0
Cyp2b19,0,0,0,0,0,0,0,0,0,0,0
