1700080O16Rik,0,0,0,0,0,0,0
1700081H04Rik,0,1,0,0,0,0,0
1700084C01Rik,0,3,0,0,2,0,0
1700084D21Rik,0,0,0,0,0,0,0
1700084E18Rik,8,7,4,4,8,11,6
1700084F23Rik,0,0,0,0,0,0,0
1700084J12Rik,0,0,0,0,0,0,0
1700084M14Rik,0,0,0,0,0,0,0
1700085C21Rik,0,0,0,0,0,0,1
1700086L19Rik,0,0,0,0,0,0,0
1700086O06Rik,15,25,25,12,16,11,19
1700088E04Rik,6,9,27,20,17,10,7
1700091H14Rik,0,0,0,0,0,0,0
1700092C02Rik,0,0,0,0,0,0,0
1700092C10Rik,0,0,0,0,0,0,0
1700092E19Rik,0,0,0,0,0,0,0
1700092K14Rik,0,0,0,0,0,0,0
1700092M07Rik,1,0,0,0,1,0,2
1700093K21Rik,0,1,0,0,0,0,0
1700094D03Rik,81,83,48,36,58,38,62
1700094J05Rik,1,5,2,5,1,0,0
1700094M24Rik,0,0,0,0,0,0,0
1700095A21Rik,0,0,0,0,0,0,0
1700095B10Rik,5,12,10,0,3,11,8
1700095J12Rik,0,0,0,0,0,0,0
1700096J18Rik,0,0,0,0,0,0,0
1700096K18Rik,45,72,56,69,57,19,44
1700096P03Rik,0,0,0,0,0,0,0
1700097N02Rik,0,0,0,0,0,0,0
1700099I09Rik,0,2,0,0,1,0,2
1700100I10Rik,0,0,0,0,0,0,0
1700100L14Rik,0,0,0,0,0,0,0
1700101E01Rik,1,7,6,0,2,5,6
1700101I11Rik,1,0,1,4,1,2,1
1700101O22Rik,0,0,0,0,0,0,0
1700102H20Rik,10,9,9,5,3,4,3
1700102P08Rik,11,5,7,6,11,11,4
1700104L18Rik,0,0,0,0,0,0,0
1700105P06Rik,1,0,0,1,0,0,0
1700106J16Rik,0,0,0,0,0,0,0
1700108F19Rik,0,0,0,0,0,1,2
1700108J01Rik,0,0,0,0,0,0,0
1700109G14Rik,0,0,0,1,0,0,0
1700109G15Rik,0,0,0,0,0,0,0
1700109H08Rik,34,37,23,7,21,19,29
1700109I08Rik,0,0,0,0,0,0,0
1700109K24Rik,0,0,0,0,0,0,0
1700110C19Rik,2,0,1,1,0,0,2
1700110I01Rik,0,0,0,0,0,0,0
1700110I07Rik,0,0,0,0,0,0,0
1700110K17Rik,0,0,0,1,0,1,2
1700111N16Rik,0,0,0,0,0,0,0
1700112E06Rik,14,19,8,20,8,8,6
1700112H15Rik,0,2,0,0,0,0,0
1700112J05Rik,0,0,0,0,0,0,0
1700112J16Rik,0,5,2,2,2,1,2
1700113A16Rik,11,10,12,15,8,4,11
1700113B09Rik,0,0,0,0,0,0,0
1700113H08Rik,14,28,11,22,11,10,18
1700116B05Rik,0,0,0,0,0,0,0
1700119H24Rik,0,0,0,0,0,0,0
1700120C14Rik,241,378,261,122,127,128,77
1700120E14Rik,0,0,0,0,0,0,0
1700120G07Rik,0,0,0,0,0,0,0
1700120K04Rik,0,0,0,0,1,3,0
1700121L16Rik,0,0,0,0,0,0,0
1700121N20Rik,0,0,0,0,0,0,0
1700122C19Rik,0,0,0,0,0,0,0
1700122O11Rik,0,0,0,0,0,0,1
1700123I01Rik,0,0,6,4,0,1,0
1700123J17Rik,0,0,0,0,1,0,0
1700123K08Rik,0,0,0,0,0,0,0
1700123L14Rik,7,4,0,3,8,1,0
1700123M08Rik,64,163,87,152,71,71,92
1700123O12Rik,0,0,0,0,0,0,0
1700123O20Rik,168,184,159,119,142,116,116
1700123O21Rik,0,0,0,0,0,0,0
1700124L16Rik,3,0,0,0,0,0,0
1700125G02Rik,0,0,0,0,0,0,0
1700125G22Rik,0,0,0,0,0,0,0
1700125H03Rik,0,0,0,0,0,0,0
1700125H20Rik,0,0,0,0,0,0,0
1700126H18Rik,0,0,0,0,0,0,0
1700128A07Rik,1,1,0,0,0,0,1
1700128F08Rik,0,0,0,0,0,0,0
1700129C05Rik,0,0,0,0,0,0,0
1810006J02Rik,1,0,2,2,0,0,0
1810007C17Rik,0,0,0,0,0,0,0
1810007D17Rik,0,0,0,0,0,0,0
1810008I18Rik,1,1,1,3,0,1,0
1810009A15Rik,0,0,0,3,0,0,2
1810009J06Rik,0,0,0,0,0,0,0
1810010D01Rik,0,3,0,0,0,0,5
1810010H24Rik,28,20,12,15,15,12,12
1810011H11Rik,14,21,11,7,5,9,16
1810011O10Rik,646,503,638,758,892,619,391
1810012K16Rik,1,0,6,0,6,3,1
1810013A23Rik,0,1,0,0,1,1,1
1810013L24Rik,1215,1610,1207,1163,1399,1031,902
1810014B01Rik,478,490,462,361,444,164,208
1810018F18Rik,0,0,0,0,0,0,0
1810019D21Rik,0,0,0,2,0,0,0
1810020O05Rik,0,0,0,0,0,0,0
1810021B22Rik,33,39,17,39,27,29,26
1810022K09Rik,330,280,376,228,297,110,122
1810024B03Rik,2,8,2,2,9,10,8
1810026B05Rik,203,195,196,186,195,75,92
1810026J23Rik,2110,3097,1945,2689,2738,2296,2614
1810030O07Rik,301,357,301,242,293,302,249
1810032O08Rik,48,24,51,40,19,38,32
1810034E14Rik,5,24,8,2,13,11,4
1810037I17Rik,476,301,564,355,365,157,171
1810041H14Rik,4,4,6,13,5,3,8
1810041L15Rik,91,70,53,27,43,28,35
1810043G02Rik,78,115,82,111,63,74,90
1810043H04Rik,187,189,228,153,110,233,174
1810044D09Rik,56,57,53,53,46,44,53
1810046K07Rik,0,0,0,0,0,0,0
1810053B23Rik,0,0,0,0,0,0,0
1810055G02Rik,254,315,250,117,224,259,218
1810058I24Rik,941,785,895,581,672,488,527
1810062G17Rik,1,3,0,0,2,0,0
1810062O18Rik,3,5,2,6,6,4,4
1810063I02Rik,0,0,0,0,0,0,0
1810064F22Rik,0,0,0,0,0,0,0
1810065E05Rik,0,0,0,0,0,0,0
2010001A14Rik,21,17,24,10,9,11,19
2010001E11Rik,3,4,5,4,2,2,0
2010003K11Rik,0,1,0,0,0,0,0
2010005H15Rik,0,0,0,0,0,0,0
2010009K17Rik,0,0,0,0,0,0,0
2010010A06Rik,0,0,0,0,0,0,0
2010012O05Rik,405,477,392,324,403,231,212
2010016I18Rik,0,0,1,0,0,0,0
2010106C02Rik,0,0,0,0,0,0,0
2010106E10Rik,0,0,2,0,0,2,0
2010107E04Rik,5450,3119,5517,3320,4363,1990,1938
2010107G12Rik,0,0,0,0,0,2,1
2010107G23Rik,11,18,9,11,12,19,17
2010109A12Rik,0,4,4,0,0,1,0
2010109I03Rik,1,3,1,1,0,0,0
2010111I01Rik,1464,1014,1265,827,1057,904,777
2010204K13Rik,18,9,13,3,16,11,13
2010300C02Rik,20,32,23,29,32,25,31
2010308F09Rik,0,0,0,0,0,0,0
2010310C07Rik,0,0,0,0,2,0,0
2010315B03Rik,210,246,195,164,201,111,106
2010320M18Rik,169,190,277,145,156,183,151
2200002D01Rik,12,11,27,16,5,27,10
2200002J24Rik,0,0,0,0,0,0,0
2210010C04Rik,0,0,0,0,0,0,0
2210011C24Rik,40,53,75,26,30,17,15
2210013O21Rik,214,219,235,149,163,150,122
2210015D19Rik,909,584,860,437,1067,791,665
2210016F16Rik,357,316,415,360,298,313,241
2210016L21Rik,391,482,371,286,319,243,225
2210018M11Rik,457,580,421,330,478,447,367
2210019I11Rik,0,0,0,0,0,0,0
2210039B01Rik,11,10,8,4,4,6,11
2210404E10Rik,0,0,0,0,0,0,0
2210404O09Rik,7,13,19,9,13,5,15
2210406O10Rik,4,6,7,2,5,1,3
2210407C18Rik,0,0,0,2,1,1,0
2210408F21Rik,426,424,502,341,524,382,349
2210408I21Rik,35,80,65,58,75,32,45
2210409D07Rik,1,2,0,6,0,0,0
2210409E12Rik,0,0,0,0,0,0,0
2210414B05Rik,0,0,0,0,0,0,0
2210416O15Rik,9,6,4,1,3,6,2
2210417A02Rik,0,1,0,0,0,0,0
2210420H20Rik,0,0,0,0,0,0,0
2300002M23Rik,0,0,0,0,0,0,0
2300003K06Rik,0,0,0,0,0,0,0
2300005B03Rik,0,5,3,2,0,4,1
2300009A05Rik,249,301,240,219,187,150,137
2310001H17Rik,302,158,322,113,276,234,222
2310001K24Rik,9,22,9,21,12,5,9
2310002D06Rik,7,1,4,3,5,1,1
2310002F09Rik,0,2,0,0,0,1,0
2310002L09Rik,2641,2188,1373,2038,2519,933,1012
2310003N18Rik,0,0,0,0,0,0,0
2310005A03Rik,0,0,0,0,0,0,0
2310005E17Rik,0,0,0,0,0,0,0
2310007B03Rik,0,0,0,0,0,0,0
2310008N11Rik,76,44,3,41,105,28,37
2310009A05Rik,95,86,131,73,71,68,47
2310009B15Rik,106,113,119,96,85,65,87
2310010G23Rik,12,2,5,15,2,6,3
2310010J17Rik,39,42,43,40,32,30,33
2310011J03Rik,196,238,254,145,116,209,158
2310015A10Rik,398,461,392,325,375,291,359
2310015D24Rik,361,589,300,409,651,482,343
2310016D03Rik,2,77,2,75,5,25,28
2310020H05Rik,49,11,37,20,27,51,17
2310022A10Rik,1840,1834,1726,1207,1509,1671,1465
2310022B05Rik,716,818,777,559,530,531,461
2310030A07Rik,0,0,0,0,0,0,0
2310030G06Rik,143,55,112,117,147,110,95
2310033P09Rik,84,107,101,56,63,80,56
2310034C09Rik,0,0,0,0,0,0,0
2310034G01Rik,8,11,7,7,14,7,4
2310034O05Rik,0,0,0,0,0,0,0
2310035C23Rik,219,404,163,194,277,175,194
2310036O22Rik,1000,1063,938,719,698,509,522
2310039H08Rik,185,249,273,204,158,183,197
2310039L15Rik,10,25,7,9,17,13,8
2310040G24Rik,2263,1502,1736,1123,1398,1173,1157
2310043L19Rik,15,3,20,9,25,3,2
2310043O21Rik,0,0,1,0,0,0,0
2310045N01Rik,261,394,254,231,318,245,196
2310045n01rik-mef2b,0,0,0,0,0,0,0
2310047M10Rik,412,586,478,421,439,421,440
2310050C09Rik,0,0,0,0,0,0,0
2310057J18Rik,0,0,0,0,0,0,0
2310057M21Rik,677,457,393,439,577,325,203
2310057N15Rik,0,0,0,0,0,0,0
2310061I04Rik,1746,1920,1646,1439,1639,1152,1132
2310061N02Rik,0,0,0,0,0,0,0
2310065F04Rik,5084,3782,3675,2730,4933,4560,3745
2310067B10Rik,3250,4323,2724,2540,3225,4044,3507
2310068J16Rik,16,21,15,18,7,6,7
2310069B03Rik,18,41,32,34,32,17,15
2310069G16Rik,5,9,2,1,2,6,3
2310075C17Rik,116,64,109,59,127,49,54
2310079G19Rik,0,0,1,0,0,1,0
2310081J21Rik,0,0,1,0,0,0,0
2400006E01Rik,0,0,0,0,0,0,0
2410002F23Rik,193,229,191,134,106,143,124
2410003L11Rik,0,0,0,0,0,0,0
2410004B18Rik,358,348,349,263,255,142,157
2410004I01Rik,0,2,1,1,1,0,0
2410004P03Rik,0,3,0,0,0,1,0
2410006H16Rik,74,63,75,118,46,71,71
2410012E07Rik,0,0,0,0,0,0,0
2410015M20Rik,1019,669,1040,590,662,703,598
2410016O06Rik,81,129,93,73,70,77,81
